adm1,sum_pop,mean_pop,min_pop,max_pop,sum_2012,sum_2013,sum_2014,sum_2015,sum_2016,sum_2017,sum_2018,sum_2019,sum_2020,perc_2012,perc_2013,perc_2014,perc_2015,perc_2016,perc_2017,perc_2018,perc_2019,perc_2020
CMR.10,457429.1,92.0,83.7,97.1,133842.8,132321.4,126205.8,123941.4,121808.7,127630.9,115902.0,135061.8,125759.4,0.2926,0.2893,0.2759,0.271,0.2663,0.279,0.2534,0.2953,0.2749
CMR.2,2503872.9,119.1,62.8,228.5,1501452.4,1484940.9,1456992.7,1533818.3,1454419.6,1456317.8,1518896.6,1434438.5,1524384.6,0.5997,0.5931,0.5819,0.6126,0.5809,0.5816,0.6066,0.5729,0.6088
CMR.3,517044.8,149.6,141.6,155.5,133134.3,125392.8,123628.5,120039.5,120382.9,117957.9,113084.8,115100.5,107259.4,0.2575,0.2425,0.2391,0.2322,0.2328,0.2281,0.2187,0.2226,0.2074
CMR.4,2218343.5,152.4,144.4,155.8,372405.2,354601.2,315482.2,324083.7,297656.4,296078.6,320013.8,337376.7,360999.4,0.1679,0.1598,0.1422,0.1461,0.1342,0.1335,0.1443,0.1521,0.1627
CMR.5,1982950.0,86.1,51.3,181.0,1400334.2,1392835.8,1344052.6,1342172.2,1349896.6,1351116.0,1339095.1,1340446.9,1340295.6,0.7062,0.7024,0.6778,0.6769,0.6808,0.6814,0.6753,0.676,0.6759
CMR.6,1149459.4,77.4,60.3,108.2,236316.5,230242.6,225429.6,233604.2,227715.8,230843.3,196306.2,160474.7,156698.0,0.2056,0.2003,0.1961,0.2032,0.1981,0.2008,0.1708,0.1396,0.1363
CMR.7,1373227.6,129.5,106.4,138.8,321979.3,348482.0,328542.6,324558.2,334311.4,338196.5,324557.8,346485.9,352476.8,0.2345,0.2538,0.2392,0.2363,0.2434,0.2463,0.2363,0.2523,0.2567
CMR.8,1077260.0,41.7,18.6,89.9,231677.7,223011.0,223964.9,257283.2,241874.9,267509.0,294037.1,312137.8,319789.8,0.2151,0.207,0.2079,0.2388,0.2245,0.2483,0.2729,0.2898,0.2969
CMR.9,909327.2,161.7,118.7,197.6,375445.5,358875.5,351125.1,353581.3,342298.6,342160.6,307029.0,308050.5,301169.3,0.4129,0.3947,0.3861,0.3888,0.3764,0.3763,0.3376,0.3388,0.3312
COD.1,591777.8,248.6,224.6,271.9,1400.6,1083.8,3575.6,3193.7,4725.1,2061.0,1002.0,1418.3,505.9,0.0024,0.0018,0.006,0.0054,0.008,0.0035,0.0017,0.0024,0.0009
COD.10,3331246.8,73.9,30.5,261.7,1996454.0,1997835.7,1865245.7,1944087.6,1864774.8,1865374.2,1942455.3,1915177.0,1940633.8,0.5993,0.5997,0.5599,0.5836,0.5598,0.56,0.5831,0.5749,0.5826
COD.11,1429230.3,287.0,212.9,351.3,439102.7,443638.2,427941.8,407560.1,433305.3,436006.3,411086.1,428483.7,414257.9,0.3072,0.3104,0.2994,0.2852,0.3032,0.3051,0.2876,0.2998,0.2898
COD.12,1007920.7,448.7,339.9,472.5,5250.4,16472.4,5095.9,4756.5,16308.3,6705.7,6948.8,5513.8,11453.2,0.0052,0.0163,0.0051,0.0047,0.0162,0.0067,0.0069,0.0055,0.0114
COD.13,1911580.4,192.8,149.5,283.8,93330.3,100398.0,91123.6,87290.1,92492.3,93364.1,89988.6,89403.5,91667.4,0.0488,0.0525,0.0477,0.0457,0.0484,0.0488,0.0471,0.0468,0.048
COD.14,1599347.8,274.5,185.5,330.6,39581.0,73272.9,53105.6,43126.8,76931.4,45691.8,40574.2,20402.2,25804.3,0.0247,0.0458,0.0332,0.027,0.0481,0.0286,0.0254,0.0128,0.0161
COD.15,1248742.0,195.2,179.7,238.1,267184.2,261685.7,236604.1,266447.8,294852.8,297544.3,288087.0,293766.1,304498.6,0.214,0.2096,0.1895,0.2134,0.2361,0.2383,0.2307,0.2352,0.2438
COD.16,726852.4,154.1,117.8,182.8,4009.8,2225.5,1939.5,4092.8,3560.6,3357.2,2788.0,1955.4,6247.8,0.0055,0.0031,0.0027,0.0056,0.0049,0.0046,0.0038,0.0027,0.0086
COD.17,1187523.9,480.4,437.8,512.5,155077.8,158289.8,152894.7,131703.7,151640.0,142059.3,139732.8,114862.7,122289.0,0.1306,0.1333,0.1288,0.1109,0.1277,0.1196,0.1177,0.0967,0.103
COD.18,914741.5,122.1,108.3,139.5,4377.3,13542.1,2743.2,3241.7,2085.9,5194.8,4367.2,4312.0,3719.8,0.0048,0.0148,0.003,0.0035,0.0023,0.0057,0.0048,0.0047,0.0041
COD.19,3579933.3,483.2,352.8,634.3,503373.0,443541.1,593895.2,531773.3,671040.2,859301.0,837985.8,898971.4,1018590.8,0.1406,0.1239,0.1659,0.1485,0.1874,0.24,0.2341,0.2511,0.2845
COD.2,948754.6,257.3,217.5,285.0,36605.2,51021.4,23089.1,26618.5,27715.5,28409.3,29541.5,40448.6,22927.2,0.0386,0.0538,0.0243,0.0281,0.0292,0.0299,0.0311,0.0426,0.0242
COD.20,622589.0,114.1,105.7,120.2,32763.6,37788.0,37323.7,34476.7,38041.8,36762.0,27703.4,5782.5,29975.8,0.0526,0.0607,0.0599,0.0554,0.0611,0.059,0.0445,0.0093,0.0481
COD.21,75106.0,120.6,117.4,126.0,0.0,47.7,0.0,0.0,23.8,0.0,71.5,0.0,905.7,0.0,0.0006,0.0,0.0,0.0003,0.0,0.001,0.0,0.0121
COD.22,2499048.2,526.4,437.5,589.3,543460.6,550377.5,495687.7,491024.4,511010.0,472706.9,492076.8,452202.2,507582.6,0.2175,0.2202,0.1984,0.1965,0.2045,0.1892,0.1969,0.1809,0.2031
COD.23,1190697.5,115.5,100.5,134.0,30489.8,50355.7,30588.0,24793.7,15855.2,16824.7,14697.3,16080.1,15845.7,0.0256,0.0423,0.0257,0.0208,0.0133,0.0141,0.0123,0.0135,0.0133
COD.24,1706354.6,391.8,313.3,478.8,207495.8,208332.3,202559.2,199613.0,177763.1,186853.0,184565.0,178366.8,180286.9,0.1216,0.1221,0.1187,0.117,0.1042,0.1095,0.1082,0.1045,0.1057
COD.25,1368604.3,267.0,221.2,293.9,273580.3,280893.0,281667.2,280039.4,276605.4,273752.2,257418.9,238510.4,239024.2,0.1999,0.2052,0.2058,0.2046,0.2021,0.2,0.1881,0.1743,0.1746
COD.26,661413.7,190.2,160.8,213.9,1206.3,150.9,113.2,37.7,1856.3,113.2,37.7,1886.5,2007.2,0.0018,0.0002,0.0002,0.0001,0.0028,0.0002,0.0001,0.0029,0.003
COD.3,3325397.3,365.4,303.1,419.4,1458247.5,1462966.7,1353656.1,1466926.3,1373121.2,1362044.1,1475237.6,1424148.8,1502128.6,0.4385,0.4399,0.4071,0.4411,0.4129,0.4096,0.4436,0.4283,0.4517
COD.4,2475074.8,423.4,308.1,423.4,271652.6,278223.4,255697.8,242995.1,260122.9,264125.8,218848.8,231467.2,222879.9,0.1098,0.1124,0.1033,0.0982,0.1051,0.1067,0.0884,0.0935,0.09
COD.5,824711.0,180.1,168.8,252.4,29010.0,54328.2,54146.3,56071.2,63538.1,61397.2,57012.4,68057.1,62032.0,0.0352,0.0659,0.0657,0.068,0.077,0.0744,0.0691,0.0825,0.0752
COD.6,2423550.3,187.2,143.8,221.2,183154.7,165638.9,149120.8,167231.7,176241.4,184591.2,175941.9,214196.2,212221.3,0.0756,0.0683,0.0615,0.069,0.0727,0.0762,0.0726,0.0884,0.0876
COD.7,2506742.3,248.3,223.7,282.7,88217.4,114032.3,96003.8,72799.3,155628.3,156542.0,95393.2,83101.6,100412.7,0.0352,0.0455,0.0383,0.029,0.0621,0.0624,0.0381,0.0332,0.0401
COD.8,2170965.8,330.7,213.2,503.4,833597.4,799211.9,663573.1,675450.0,699950.0,617688.6,578705.5,460985.8,537847.8,0.384,0.3681,0.3057,0.3111,0.3224,0.2845,0.2666,0.2123,0.2477
COD.9,2186828.9,290.6,214.1,318.4,146803.3,178858.4,159727.2,153854.5,156318.2,151048.1,135179.4,134260.3,136438.9,0.0671,0.0818,0.073,0.0704,0.0715,0.0691,0.0618,0.0614,0.0624
COG.1,198918.4,63.6,63.6,80.6,72747.8,72397.8,66526.4,72333.9,66536.9,70136.1,81708.5,0.0,83131.3,0.3657,0.364,0.3344,0.3636,0.3345,0.3526,0.4108,0.0,0.4179
COG.10,72315.9,8.5,8.5,8.5,52713.3,52713.3,52759.6,50959.8,52759.6,52759.6,51860.0,0.0,51860.0,0.7289,0.7289,0.7296,0.7047,0.7296,0.7296,0.7171,0.0,0.7171
COG.11,151950.8,9.5,4.9,97.0,83848.9,84400.7,75904.2,84655.9,75867.7,75913.1,84421.6,0.0,84430.4,0.5518,0.5554,0.4995,0.5571,0.4993,0.4996,0.5556,0.0,0.5556
COG.12,69360.5,46.0,46.0,46.0,29455.1,30124.8,33904.1,34904.1,35170.0,35802.9,35436.1,0.0,35252.5,0.4247,0.4343,0.4888,0.5032,0.5071,0.5162,0.5109,0.0,0.5083
COG.2,792467.4,57.6,0.7,76.0,497381.7,497381.7,460734.5,469983.3,460734.5,460734.5,484267.4,0.0,481836.2,0.6276,0.6276,0.5814,0.5931,0.5814,0.5814,0.6111,0.0,0.608
COG.3,87565.5,63.0,39.6,63.0,27454.8,30341.3,23930.5,17447.7,9598.0,12152.9,4125.5,0.0,3127.9,0.3135,0.3465,0.2733,0.1993,0.1096,0.1388,0.0471,0.0,0.0357
COG.4,119211.3,55.8,52.4,106.2,48341.7,47472.4,51275.0,47127.5,47942.5,46013.9,43958.8,0.0,42566.2,0.4055,0.3982,0.4301,0.3953,0.4022,0.386,0.3687,0.0,0.3571
COG.5,345965.7,115.4,114.8,118.9,206090.9,206688.5,205592.8,205589.2,204757.9,204618.7,218211.5,0.0,220094.1,0.5957,0.5974,0.5943,0.5942,0.5918,0.5914,0.6307,0.0,0.6362
COG.6,94960.0,76.4,67.9,76.4,16461.1,13113.4,20119.9,18530.9,16348.6,19583.9,18971.3,0.0,18320.4,0.1733,0.1381,0.2119,0.1951,0.1722,0.2062,0.1998,0.0,0.1929
COG.7,373553.7,108.9,108.9,108.9,38352.7,42412.6,56622.6,72282.7,43608.9,45747.7,34510.1,0.0,35851.4,0.1027,0.1135,0.1516,0.1935,0.1167,0.1225,0.0924,0.0,0.096
COG.8,127236.0,66.6,63.7,74.6,36134.7,35341.6,29056.6,35485.0,28850.2,27202.2,34963.2,0.0,35408.5,0.284,0.2778,0.2284,0.2789,0.2267,0.2138,0.2748,0.0,0.2783
COG.9,95553.7,30.4,23.5,32.1,19041.9,20840.1,20306.2,18842.8,19595.9,17745.1,16306.9,0.0,18607.1,0.1993,0.2181,0.2125,0.1972,0.2051,0.1857,0.1707,0.0,0.1947
COL.1,26819.5,318.8,306.5,350.6,2591.9,2488.0,1961.0,2009.4,1986.1,1994.7,2076.1,2145.0,2029.2,0.0966,0.0928,0.0731,0.0749,0.0741,0.0744,0.0774,0.08,0.0757
COL.10,279866.0,2656.2,2287.5,2864.0,126087.4,127444.0,110371.9,112341.8,108358.0,108438.9,113422.0,111191.4,109874.4,0.4505,0.4554,0.3944,0.4014,0.3872,0.3875,0.4053,0.3973,0.3926
COL.11,769837.5,1946.9,1467.2,2291.4,310867.2,303145.3,293623.9,283562.8,292356.4,292379.9,278399.7,287064.1,282139.0,0.4038,0.3938,0.3814,0.3683,0.3798,0.3798,0.3616,0.3729,0.3665
COL.12,541599.1,1320.6,1132.7,1588.0,288974.7,291094.3,270077.0,267674.2,269636.2,270556.6,268800.6,262566.8,270073.2,0.5336,0.5375,0.4987,0.4942,0.4979,0.4996,0.4963,0.4848,0.4987
COL.13,282609.3,15886.4,14850.9,20930.5,90704.2,86330.7,90439.9,78938.4,92368.0,92675.3,78833.3,77358.3,80132.6,0.321,0.3055,0.32,0.2793,0.3268,0.3279,0.2789,0.2737,0.2835
COL.14,1004703.1,1630.5,1305.1,1915.6,476512.0,478117.7,435720.8,435120.5,426855.7,434678.0,437046.8,435279.0,447704.2,0.4743,0.4759,0.4337,0.4331,0.4249,0.4326,0.435,0.4332,0.4456
COL.15,1546933.6,3783.9,2790.5,5118.6,944112.5,949439.8,906739.2,871398.9,903668.2,906439.6,867357.1,860017.3,870797.9,0.6103,0.6138,0.5862,0.5633,0.5842,0.586,0.5607,0.5559,0.5629
COL.16,36114.9,1398.1,1397.3,1398.4,9175.7,9654.1,9098.1,9468.4,9553.0,9553.0,9531.9,9426.1,9531.9,0.2541,0.2673,0.2519,0.2622,0.2645,0.2645,0.2639,0.261,0.2639
COL.17,70514.3,371.1,358.1,391.4,13382.3,13415.2,14128.1,13288.0,14002.4,14317.2,13989.7,14060.3,14227.0,0.1898,0.1902,0.2004,0.1884,0.1986,0.203,0.1984,0.1994,0.2018
COL.18,625406.3,983.9,811.0,1240.0,297277.9,294362.3,265629.6,268221.3,268270.5,274599.3,267572.0,268638.1,268758.5,0.4753,0.4707,0.4247,0.4289,0.429,0.4391,0.4278,0.4295,0.4297
COL.19,554394.8,1181.1,1111.4,1294.9,229619.2,230015.5,221732.5,222978.8,220921.7,220454.8,221775.2,218623.1,224247.6,0.4142,0.4149,0.4,0.4022,0.3985,0.3976,0.4,0.3943,0.4045
COL.2,3443508.1,8621.7,7300.3,10306.4,1731504.3,1727349.8,1656342.1,1659864.9,1657915.8,1660717.0,1647518.0,1614948.8,1659522.5,0.5028,0.5016,0.481,0.482,0.4815,0.4823,0.4784,0.469,0.4819
COL.20,683458.9,1691.9,1495.5,1932.1,324096.2,322813.1,303532.4,315642.7,302773.5,303904.1,314241.6,315300.9,315662.2,0.4742,0.4723,0.4441,0.4618,0.443,0.4447,0.4598,0.4613,0.4619
COL.21,511615.6,1433.4,1289.6,1622.8,267962.5,268863.9,259875.3,245023.9,259092.8,261571.2,246203.6,249015.6,243884.9,0.5238,0.5255,0.508,0.4789,0.5064,0.5113,0.4812,0.4867,0.4767
COL.22,921307.8,2217.9,1731.4,2814.2,392915.5,376844.8,377501.0,360721.7,369512.6,374106.6,353028.4,368856.8,350060.0,0.4265,0.409,0.4097,0.3915,0.4011,0.4061,0.3832,0.4004,0.38
COL.23,703872.1,1511.3,1183.8,1776.8,402122.8,406137.8,385970.6,367030.5,384388.9,384716.0,363216.5,374472.5,365030.3,0.5713,0.577,0.5484,0.5214,0.5461,0.5466,0.516,0.532,0.5186
COL.24,215336.1,389.8,321.2,498.1,77033.2,75105.8,72191.4,76612.9,66862.6,69993.0,69296.7,69361.1,64804.7,0.3577,0.3488,0.3352,0.3558,0.3105,0.325,0.3218,0.3221,0.3009
COL.25,307592.8,523.1,422.4,666.0,193932.9,193830.0,191146.2,195204.3,190899.4,190617.8,192369.9,182076.7,193615.1,0.6305,0.6302,0.6214,0.6346,0.6206,0.6197,0.6254,0.5919,0.6295
COL.26,508657.6,635.8,423.8,1299.9,309868.1,309508.8,292832.4,314983.7,291787.0,292506.4,311588.2,285433.2,311993.7,0.6092,0.6085,0.5757,0.6192,0.5736,0.5751,0.6126,0.5611,0.6134
COL.27,46228.1,44.4,44.4,44.4,30620.5,30620.5,34718.3,24661.3,34718.3,34718.3,24661.3,31945.3,24661.3,0.6624,0.6624,0.751,0.5335,0.751,0.751,0.5335,0.691,0.5335
COL.28,1169266.8,4333.1,3592.6,5494.2,660710.9,665046.7,636355.7,615064.5,633557.9,634231.7,611835.5,632808.9,613322.8,0.5651,0.5688,0.5442,0.526,0.5418,0.5424,0.5233,0.5412,0.5245
COL.29,449879.7,1574.0,1394.4,1860.5,250331.5,251676.9,246068.8,237105.4,244315.2,247534.8,238639.0,231938.8,240532.5,0.5564,0.5594,0.547,0.527,0.5431,0.5502,0.5305,0.5156,0.5347
COL.3,176603.6,405.5,328.7,465.3,54248.7,54521.0,49456.3,48582.0,50719.0,51491.9,50114.0,51975.6,51756.4,0.3072,0.3087,0.28,0.2751,0.2872,0.2916,0.2838,0.2943,0.2931
COL.30,771885.7,2836.4,2487.8,3282.7,417306.7,420025.9,380106.5,407799.1,379274.2,378618.2,403697.8,386297.7,402812.0,0.5406,0.5442,0.4924,0.5283,0.4914,0.4905,0.523,0.5005,0.5219
COL.31,2443986.6,4122.1,3662.4,4683.9,1594541.3,1596142.4,1528611.0,1425282.2,1525092.5,1527467.1,1419670.1,1487781.1,1421001.0,0.6524,0.6531,0.6255,0.5832,0.624,0.625,0.5809,0.6088,0.5814
COL.32,34577.4,679.2,636.9,752.0,4900.8,4701.2,5635.2,3009.5,5635.2,5630.0,2886.9,5432.8,3102.5,0.1417,0.136,0.163,0.087,0.163,0.1628,0.0835,0.1571,0.0897
COL.33,37928.3,249.6,247.4,254.3,5384.3,5104.1,6883.7,7082.0,7287.4,7170.4,7403.0,6772.4,7505.5,0.142,0.1346,0.1815,0.1867,0.1921,0.1891,0.1952,0.1786,0.1979
COL.4,1366283.6,532.5,303.9,755.9,901099.5,901969.9,800362.2,754727.7,801518.5,799864.3,754673.0,807712.3,757216.8,0.6595,0.6602,0.5858,0.5524,0.5866,0.5854,0.5524,0.5912,0.5542
COL.5,4321880.9,686.1,377.8,690.0,3024583.5,3024712.5,2905262.4,2894000.6,2905090.4,2906380.5,2895892.9,2945147.0,2895978.9,0.6998,0.6999,0.6722,0.6696,0.6722,0.6725,0.6701,0.6815,0.6701
COL.6,1259706.3,4256.4,3338.6,5286.6,750383.8,756318.6,637087.3,612046.7,631719.0,636894.0,616921.5,618673.5,616071.9,0.5957,0.6004,0.5057,0.4859,0.5015,0.5056,0.4897,0.4911,0.4891
COL.7,668190.7,3891.8,2651.8,4892.8,318266.6,319110.1,289575.3,294354.5,288709.5,291153.7,293287.6,294371.7,296890.5,0.4763,0.4776,0.4334,0.4405,0.4321,0.4357,0.4389,0.4406,0.4443
COL.8,496108.2,1404.2,1163.0,1908.5,275141.7,274804.8,268178.4,278730.8,268303.3,268248.3,272486.8,256213.1,272140.1,0.5546,0.5539,0.5406,0.5618,0.5408,0.5407,0.5492,0.5164,0.5485
COL.9,270608.7,584.4,460.0,714.4,81367.4,79452.4,79936.2,86119.9,82203.3,83607.7,86656.2,82787.0,86267.6,0.3007,0.2936,0.2954,0.3182,0.3038,0.309,0.3202,0.3059,0.3188
DJI.1,56832.3,145.0,112.1,145.2,17519.4,17955.0,21052.3,18632.5,20568.4,20713.6,19261.6,23907.7,20616.7,0.3083,0.3159,0.3704,0.3279,0.3619,0.3645,0.3389,0.4207,0.3628
DJI.2,49354.7,182.0,182.0,182.0,19669.0,19578.0,21945.6,19760.1,23675.7,24814.0,22309.8,22719.6,22082.2,0.3985,0.3967,0.4447,0.4004,0.4797,0.5028,0.452,0.4603,0.4474
DJI.3,269885.5,117.3,117.3,117.3,87083.4,87083.4,75831.0,91916.1,75831.0,75831.0,100420.9,97741.2,100385.0,0.3227,0.3227,0.281,0.3406,0.281,0.281,0.3721,0.3622,0.372
DJI.4,26391.6,620.1,620.1,620.1,6669.1,6187.1,8051.7,4471.1,9360.1,9360.1,4361.7,5571.2,4430.5,0.2527,0.2344,0.3051,0.1694,0.3547,0.3547,0.1653,0.2111,0.1679
DJI.5,62813.1,559.2,558.8,595.0,18176.8,17669.2,21908.6,21096.1,21857.8,22111.7,21934.1,22014.6,24219.0,0.2894,0.2813,0.3488,0.3359,0.348,0.352,0.3492,0.3505,0.3856
DJI.6,25063.2,86.0,76.5,157.5,11182.8,11519.0,13341.5,10326.1,13937.4,13968.0,10647.1,10759.5,10723.5,0.4462,0.4596,0.5323,0.412,0.5561,0.5573,0.4248,0.4293,0.4279
DOM.1,131853.4,132.1,57.2,263.2,77228.9,77481.3,75840.2,71665.0,75811.1,75055.3,72388.3,72949.2,73280.3,0.5857,0.5876,0.5752,0.5435,0.575,0.5692,0.549,0.5533,0.5558
DOM.10,31777.9,52.3,32.8,98.1,18283.1,19321.9,18784.2,19258.6,18761.7,18787.4,19357.5,17660.8,19408.5,0.5753,0.608,0.5911,0.606,0.5904,0.5912,0.6091,0.5558,0.6108
DOM.11,219290.7,90.1,65.3,119.5,127098.0,124714.6,123896.1,120750.0,125208.8,124057.5,123853.3,129096.6,126298.5,0.5796,0.5687,0.565,0.5506,0.571,0.5657,0.5648,0.5887,0.5759
DOM.12,37335.5,46.2,25.1,65.0,14284.4,14372.9,12434.1,16356.9,13516.6,13613.6,16382.0,14973.5,16867.5,0.3826,0.385,0.333,0.4381,0.362,0.3646,0.4388,0.4011,0.4518
DOM.13,158427.8,51.3,31.3,208.5,112784.0,112812.6,102358.2,105338.8,102703.7,102664.1,105377.0,104050.8,105461.6,0.7119,0.7121,0.6461,0.6649,0.6483,0.648,0.6651,0.6568,0.6657
DOM.14,241741.5,34.3,16.1,1069.6,147885.4,146679.5,131999.2,134912.5,131781.7,131762.6,135885.3,132384.0,137465.4,0.6118,0.6068,0.546,0.5581,0.5451,0.5451,0.5621,0.5476,0.5686
